Year,Date,Month,Species,ID,Tissue,Treatment,Tot.NSC,Starch,Tot.Sug,Suc,Gluc.Fruc
2014,2014-06-11,6,JUMO,123,twig,A,3.864176475,2.415875813,1.448300662,0.846030517,0.602270146
2014,2014-06-11,6,JUMO,124,bole,A,0.906986077,0.396528494,0.510457583,0.380974291,0.129483293
2014,2014-06-11,6,JUMO,124,leaf,A,8.071752892,4.825789165,3.245963728,3.111634737,0.134328991
2014,2014-06-11,6,JUMO,124,root,A,1.42334497,1.276983565,0.146361405,0.126795839,0.019565566
2014,2014-06-11,6,JUMO,124,twig,A,3.542368201,2.44495609,1.097412112,0.279258189,0.818153923
2014,2014-06-11,6,JUMO,125,bole,H,0.406342065,0.126553719,0.279788347,0.188258426,0.091529921
2014,2014-06-11,6,JUMO,125,leaf,H,5.337705113,3.232096126,2.105608987,1.957354849,0.148254138
2014,2014-06-11,6,JUMO,125,twig,H,1.261900203,0.521661801,0.740238402,0.353877972,0.386360431
2014,2014-06-11,6,JUMO,126,bole,CC,1.444247276,0.51631234,0.927934936,0.825410237,0.102524699
2014,2014-06-11,6,JUMO,126,leaf,CC,11.24557426,7.648724264,3.596849996,2.717616076,0.87923392
2014,2014-06-11,6,JUMO,126,twig,CC,5.945517526,4.073875146,1.87164238,1.005789315,0.865853065
2014,2014-06-11,6,JUMO,127,bole,CC,0.898180716,0.808278263,0.089902453,0.068258598,0.021643855
2014,2014-06-11,6,JUMO,127,leaf,CC,11.11114085,9.162483447,1.948657404,1.868380982,0.080276422
2014,2014-06-11,6,JUMO,127,twig,CC,5.704686863,4.356735086,1.347951777,0.363931409,0.984020368
2014,2014-06-11,6,JUMO,128,bole,CC,0.583320695,0.494131992,0.089188703,0.089188703,0
2014,2014-06-11,6,JUMO,128,leaf,CC,12.82381033,10.47458013,2.349230192,2.327907917,0.021322275
2014,2014-06-11,6,JUMO,128,twig,CC,4.689173557,3.369556962,1.319616595,0.487618876,0.831997719
2014,2014-06-11,6,JUMO,129,bole,CC,0.360372162,0.325800977,0.034571185,0.034571185,0
2014,2014-06-11,6,JUMO,129,leaf,CC,9.199590474,6.6932213,2.506369174,1.728871451,0.777497724
2014,2014-06-11,6,JUMO,129,twig,CC,5.617800088,4.054817016,1.562983073,0.517807342,1.045175731
2014,2014-06-11,6,JUMO,130,bole,CC,0.336880562,0.330269842,0.00661072,0.00661072,0
2014,2014-06-11,6,JUMO,130,leaf,CC,10.91678199,6.491305649,4.425476341,2.900624658,1.524851684
2014,2014-06-11,6,JUMO,130,twig,CC,4.38065983,2.524469444,1.856190386,0.471396582,1.384793804
2014,2014-06-11,6,JUMO,131,bole,A,2.100379792,1.34189539,0.758484402,0.471003934,0.287480468
2014,2014-06-11,6,JUMO,131,leaf,A,9.017490245,5.114321374,3.903168871,2.657673142,1.245495729
2014,2014-06-11,6,JUMO,131,root,A,2.379712787,2.006459526,0.373253261,0.097131626,0.276121635
2014,2014-06-11,6,JUMO,131,twig,A,4.069210142,2.451078178,1.618131964,0.583996684,1.03413528
2014,2014-06-11,6,JUMO,NATE,bole,A,0.64246163,0.312961493,0.329500138,0.226578313,0.102921825
2014,2014-06-11,6,JUMO,NATE,leaf,A,5.589344685,2.467892458,3.121452228,2.392622975,0.728829253
2014,2014-06-11,6,JUMO,NATE,twig,A,4.268801296,2.401009429,1.867791867,0.787462333,1.080329534
2014,2014-06-11,6,PIED,1,bole,CC,3.937167093,2.754926192,1.182240901,0.62519511,0.557045791
2014,2014-06-11,6,PIED,1,leaf,CC,14.76718863,9.857076394,4.910112231,1.437354927,3.472757304
2014,2014-06-11,6,PIED,1,twig,CC,10.19990192,6.291199837,3.908702085,1.665753999,2.242948087
2014,2014-06-11,6,PIED,10,leaf,D,11.08228608,6.468983339,4.613302742,2.74973145,1.863571292
2014,2014-06-11,6,PIED,10,root,D,1.153413166,0.741541329,0.411871837,0.264410132,0.147461705
2014,2014-06-11,6,PIED,10,twig,D,16.46611861,10.70924948,5.756869121,3.73629611,2.020573011
2014,2014-06-11,6,PIED,11,bole,D,2.04194519,1.460634825,0.581310365,0.408791724,0.172518641
2014,2014-06-11,6,PIED,11,leaf,D,6.813868411,3.702350209,3.111518202,1.277709238,1.833808964
2014,2014-06-11,6,PIED,11,twig,D,11.6795445,7.194593198,4.484951297,2.751479185,1.733472113
2014,2014-06-11,6,PIED,13,bole,HD,2.550685986,1.634676076,0.91600991,0.700173388,0.215836522
2014,2014-06-11,6,PIED,13,leaf,HD,6.665422044,2.893503478,3.771918567,2.507828219,1.264090348
2014,2014-06-11,6,PIED,13,twig,HD,12.26507949,7.186171629,5.078907857,3.717487564,1.361420293
2014,2014-06-11,6,PIED,14,bole,D,3.321820931,2.330348704,0.991472227,0.811263379,0.180208849
2014,2014-06-11,6,PIED,14,leaf,D,9.619433475,6.052973654,3.566459822,2.258954844,1.307504978
2014,2014-06-11,6,PIED,14,twig,D,13.76021397,9.960698362,3.799515608,1.660411326,2.139104282
2014,2014-06-11,6,PIED,15,leaf,D,11.82089931,7.150990671,4.669908639,2.815129291,1.854779349
2014,2014-06-11,6,PIED,15,twig,D,NA,NA,4.881788631,2.385501529,2.496287102
2014,2014-06-11,6,PIED,16,leaf,H,10.0561648,5.495952209,4.560212591,2.525977489,2.034235103
2014,2014-06-11,6,PIED,16,twig,H,10.84486996,6.572845725,4.272024236,2.617720597,1.654303639
2014,2014-06-11,6,PIED,17,leaf,H,5.499864868,2.75331695,2.746547918,1.628429226,1.118118692
2014,2014-06-11,6,PIED,17,twig,H,10.22493874,6.401082686,3.82385605,2.155437597,1.668418453
2014,2014-06-11,6,PIED,18,leaf,HD,3.420822138,1.053714539,2.3671076,1.185985763,1.181121837
2014,2014-06-11,6,PIED,18,root,HD,3.903821343,2.705501339,1.198320004,0.52770461,0.670615394
2014,2014-06-11,6,PIED,18,twig,HD,9.369380843,4.765081833,4.604299011,2.833728387,1.770570624
2014,2014-06-11,6,PIED,2,bole,A,1.231385363,0.742711512,0.488673851,0.418690985,0.069982867
2014,2014-06-11,6,PIED,2,leaf,A,12.18539778,8.230000392,3.955397388,1.220249348,2.735148041
2014,2014-06-11,6,PIED,2,root,A,9.363437066,7.047858651,2.315578415,1.571250437,0.744327978
2014,2014-06-11,6,PIED,2,twig,A,13.7270752,8.963478005,4.76359719,3.089957431,1.673639759
2014,2014-06-11,6,PIED,20,bole,CC,2.874551854,1.954046383,0.920505472,0.490672902,0.42983257
2014,2014-06-11,6,PIED,20,leaf,CC,12.89508699,8.763051213,4.132035772,2.353665768,1.778370004
2014,2014-06-11,6,PIED,20,twig,CC,16.91100067,10.7764794,6.134521266,3.122297248,3.012224019
2014,2014-06-11,6,PIED,21,bole,H,2.070563488,1.067678356,1.002885132,0.440272223,0.562612909
2014,2014-06-11,6,PIED,21,leaf,H,9.452079223,5.276015087,4.176064136,2.213463309,1.962600828
2014,2014-06-11,6,PIED,21,twig,H,14.62839614,9.732409138,4.895987003,2.383785884,2.512201119
2014,2014-06-11,6,PIED,22,bole,A,0.296446795,0.22173184,0.074714955,0.074714955,0
2014,2014-06-11,6,PIED,22,leaf,A,9.668251824,5.300747187,4.367504637,2.019696145,2.347808492
2014,2014-06-11,6,PIED,22,root,A,2.60552817,2.129030713,0.476497457,0.366126656,0.110370801
2014,2014-06-11,6,PIED,22,twig,A,14.75110894,10.19199575,4.559113192,3.402360307,1.156752885
2014,2014-06-11,6,PIED,23,bole,CC,1.939713802,1.251289081,0.688424721,0.551874893,0.136549828
2014,2014-06-11,6,PIED,23,leaf,CC,14.69396016,9.267466539,5.426493621,1.223077006,4.203416616
2014,2014-06-11,6,PIED,23,twig,CC,13.21578225,8.423173874,4.792608371,2.613655945,2.178952427
2014,2014-06-11,6,PIED,24,leaf,A,7.947992538,4.582919418,3.365073121,2.546143346,0.818929775
2014,2014-06-11,6,PIED,24,twig,A,8.365575905,4.840157443,3.525418463,2.356460133,1.16895833
2014,2014-06-11,6,PIED,25,bole,H,1.697781258,0.846445115,0.851336143,0.56176183,0.289574314
2014,2014-06-11,6,PIED,25,leaf,H,9.640511553,6.45926978,3.181241773,2.118369706,1.062872067
2014,2014-06-11,6,PIED,25,root,H,0.947819849,0.165889337,0.781930512,0.601740234,0.180190278
2014,2014-06-11,6,PIED,25,twig,H,13.5192051,10.02975896,3.489446137,1.624240384,1.865205753
2014,2014-06-11,6,PIED,26,bole,H,1.576409877,0.878487422,0.697922455,0.5320154,0.165907055
2014,2014-06-11,6,PIED,26,leaf,H,6.833861364,3.807233517,3.026627847,1.318472508,1.708155339
2014,2014-06-11,6,PIED,26,root,H,4.892333902,3.337426564,1.554907338,0.883989013,0.670918326
2014,2014-06-11,6,PIED,26,twig,H,11.12135763,7.463252701,3.658104924,1.714308445,1.943796479
2014,2014-06-11,6,PIED,27,bole,A,2.251078184,1.827855509,0.423222675,0.339056141,0.084166534
2014,2014-06-11,6,PIED,27,leaf,A,9.406943882,6.189447058,3.217496824,1.270230312,1.947266513
2014,2014-06-11,6,PIED,27,twig,A,14.56045258,10.86338015,3.697072427,2.757400067,0.939672361
2014,2014-06-11,6,PIED,28,bole,A,2.039712623,1.185646532,0.854066091,0.744090913,0.109975178
2014,2014-06-11,6,PIED,28,leaf,A,6.058503889,2.529946206,3.528557683,2.150716359,1.377841324
2014,2014-06-11,6,PIED,28,root,A,2.098986514,1.591014032,0.507972483,0.357217744,0.150754739
2014,2014-06-11,6,PIED,28,twig,A,NA,NA,NA,NA,1.267905546
2014,2014-06-11,6,PIED,29,bole,H,1.411904968,0.774911001,0.636993967,0.418453852,0.218540115
2014,2014-06-11,6,PIED,29,leaf,H,7.080616034,2.956290588,4.124325446,2.826870741,1.297454705
2014,2014-06-11,6,PIED,29,root,H,1.809243885,0.852476491,0.956767394,0.600478537,0.356288857
2014,2014-06-11,6,PIED,29,twig,H,13.44431355,8.212729206,5.231584345,2.967389736,2.264194609
2014,2014-06-11,6,PIED,3,bole,HD,0.899644687,0.645697419,0.253947268,0.194346147,0.059601122
2014,2014-06-11,6,PIED,3,leaf,HD,6.177100453,2.246116333,3.930984119,1.347699753,2.583284366
2014,2014-06-11,6,PIED,3,root,HD,4.263206469,2.746081285,1.517125184,0.890001629,0.627123556
2014,2014-06-11,6,PIED,3,twig,HD,10.70510389,4.62377246,6.081331431,3.745869266,2.335462165
2014,2014-06-11,6,PIED,30,bole,A,1.980936892,1.413246897,0.567689996,0.427204603,0.140485393
2014,2014-06-11,6,PIED,30,leaf,A,9.253484014,5.781809982,3.471674032,1.473467158,1.998206875
2014,2014-06-11,6,PIED,30,root,A,3.794397633,2.579827559,1.214570074,0.946026745,0.26854333
2014,2014-06-11,6,PIED,30,twig,A,12.19034595,8.374436863,3.815909087,2.201541074,1.614368013
2014,2014-06-11,6,PIED,31,leaf,CC,17.04899722,13.60908199,3.43991523,1.809538026,1.630377204
2014,2014-06-11,6,PIED,31,twig,CC,12.76502307,8.802552232,3.962470838,2.212639076,1.749831762
2014,2014-06-11,6,PIED,32,leaf,CC,11.58064005,7.394851293,4.185788757,2.475278761,1.710509997
2014,2014-06-11,6,PIED,32,twig,CC,7.607221945,5.014676118,2.592545827,1.226240788,1.36630504
2014,2014-06-11,6,PIED,4,bole,D,2.71427691,1.94400641,0.770270501,0.520481386,0.249789115
2014,2014-06-11,6,PIED,4,leaf,D,8.712014204,5.652699966,3.059314238,1.689192219,1.370122019
2014,2014-06-11,6,PIED,4,root,D,1.093160272,0.647060218,0.446100054,0.229455953,0.216644101
2014,2014-06-11,6,PIED,4,twig,D,17.04987711,12.40240591,4.647471194,2.913347068,1.734124126
2014,2014-06-11,6,PIED,5,bole,D,2.102350235,1.481020394,0.621329842,0.57446401,0.046865832
2014,2014-06-11,6,PIED,5,leaf,D,11.15412681,6.906298221,4.24782859,2.116700596,2.131127994
2014,2014-06-11,6,PIED,5,root,D,11.93120538,9.75101397,2.180191405,1.540782923,0.639408482
2014,2014-06-11,6,PIED,5,twig,D,14.55140762,9.939553246,4.61185437,2.606007081,2.005847289
2014,2014-06-11,6,PIED,6,bole,D,0.00672386,0.00672386,0,0,0
2014,2014-06-11,6,PIED,6,leaf,D,8.555100429,5.095301609,3.45979882,1.960714577,1.499084243
2014,2014-06-11,6,PIED,6,root,D,5.270977282,3.30267676,1.968300522,1.387689044,0.580611478
2014,2014-06-11,6,PIED,6,twig,D,3.695207976,2.122726781,1.572481195,0.734369815,0.83811138
2014,2014-06-11,6,PIED,7,bole,HD,2.487839326,2.090783662,0.397055664,0.153262652,0.243793012
2014,2014-06-11,6,PIED,7,leaf,HD,6.960523645,2.888645703,4.071877942,2.327421158,1.744456784
2014,2014-06-11,6,PIED,7,twig,HD,11.24330267,7.057173489,4.186129186,2.139590909,2.046538277
2014,2014-06-11,6,PIED,8,bole,HD,0.927913037,0.453169286,0.474743751,0.378708474,0.096035278
2014,2014-06-11,6,PIED,8,leaf,HD,6.922885003,3.4275346,3.495350403,2.093398415,1.401951988
2014,2014-06-11,6,PIED,8,twig,HD,11.78807112,6.747831252,5.040239869,2.973882034,2.066357835
2014,2014-06-11,6,PIED,9,bole,D,1.751703726,1.17404753,0.577656196,0.350136405,0.227519792
2014,2014-06-11,6,PIED,9,leaf,D,11.59997719,8.240344065,3.35963312,1.630479637,1.729153483
2014,2014-06-11,6,PIED,9,twig,D,NA,NA,2.997143602,2.119583272,0.87756033
2014,2014-09-10,9,JUMO,101,leaf,A,5.322648011,0.202698996,5.119949015,4.913768818,0.206180197
2014,2014-09-10,9,JUMO,101,twig,A,1.528884514,0.202741543,1.326142971,0.876781959,0.449361012
2014,2014-09-10,9,JUMO,102,leaf,A,4.355582175,1.17725918,3.178322995,2.520674893,0.657648102
2014,2014-09-10,9,JUMO,102,twig,A,1.310902584,0.336614619,0.974287965,0.516910285,0.45737768
2014,2014-09-10,9,JUMO,103,leaf,D,3.925629897,1.285795691,2.639834206,2.427437833,0.212396373
2014,2014-09-10,9,JUMO,103,twig,D,2.015634715,0.443363567,1.572271148,0.641450408,0.930820741
2014,2014-09-10,9,JUMO,104,leaf,D,4.285279231,1.289339792,2.99593944,2.71102592,0.28491352
2014,2014-09-10,9,JUMO,104,twig,D,1.579534819,0.306598427,1.272936392,0.63057148,0.642364913
2014,2014-09-10,9,JUMO,105,leaf,HD,4.489808319,0.276629202,4.213179117,3.404047586,0.809131532
2014,2014-09-10,9,JUMO,105,twig,HD,1.408241695,0.808621596,0.599620099,0.235562635,0.364057464
2014,2014-09-10,9,JUMO,106,leaf,D,3.509123503,0.302614918,3.206508586,2.843997221,0.362511365
2014,2014-09-10,9,JUMO,106,twig,D,1.206706378,0,1.206706378,0.404496949,0.802209429
2014,2014-09-10,9,JUMO,107,leaf,HD,5.324876405,2.203738194,3.121138211,2.124081919,0.997056293
2014,2014-09-10,9,JUMO,107,twig,HD,1.330754923,0.363592216,0.967162707,0.351848526,0.615314182
2014,2014-09-10,9,JUMO,108,leaf,HD,3.646266066,0.720775943,2.925490123,2.462341553,0.46314857
2014,2014-09-10,9,JUMO,108,twig,HD,2.297370624,1.106038844,1.191331781,0.682400385,0.508931396
2014,2014-09-10,9,JUMO,110,leaf,D,4.350289021,1.20798053,3.142308491,2.373894024,0.768414468
2014,2014-09-10,9,JUMO,110,twig,D,2.022804615,0.502021452,1.520783164,1.127166649,0.393616515
2014,2014-09-10,9,JUMO,111,leaf,D,3.385564036,0.355682551,3.029881485,2.737639533,0.292241953
2014,2014-09-10,9,JUMO,111,twig,D,1.667982609,0.845380286,0.822602324,0.609986302,0.212616022
2014,2014-09-10,9,JUMO,112,leaf,D,4.469987748,1.446686024,3.023301725,2.235590019,0.787711706
2014,2014-09-10,9,JUMO,112,twig,D,1.37357601,0.254590005,1.118986005,0.754769277,0.364216728
2014,2014-09-10,9,JUMO,113,leaf,D,3.753982731,1.184889031,2.5690937,1.805396866,0.763696834
2014,2014-09-10,9,JUMO,113,twig,D,1.910501797,0.863634711,1.046867086,0.577966605,0.468900482
2014,2014-09-10,9,JUMO,114,leaf,HD,3.346494894,0.603344222,2.743150672,2.136123673,0.607027
2014,2014-09-10,9,JUMO,114,twig,HD,2.047150229,0.894877259,1.15227297,0.483329254,0.668943717
2014,2014-09-10,9,JUMO,115,leaf,HD,4.263932348,1.599458123,2.664474225,2.050852154,0.613622071
2014,2014-09-10,9,JUMO,115,twig,HD,1.043992375,0,1.043992375,0.616651635,0.427340741
2014,2014-09-10,9,JUMO,116,leaf,D,3.794958479,1.130766269,2.66419221,2.185210392,0.478981819
2014,2014-09-10,9,JUMO,116,twig,D,1.465964443,0.752174726,0.713789718,0.394439692,0.319350026
2014,2014-09-10,9,JUMO,117,leaf,H,4.575491052,1.726336128,2.849154924,2.349488923,0.499666001
2014,2014-09-10,9,JUMO,117,twig,H,1.946928857,0.395577232,1.551351626,0.892414683,0.658936943
2014,2014-09-10,9,JUMO,118,leaf,H,3.563539739,0.577126519,2.98641322,2.732778782,0.253634439
2014,2014-09-10,9,JUMO,118,twig,H,1.547390135,0.883761337,0.663628798,0.628290778,0.03533802
2014,2014-09-10,9,JUMO,119,leaf,H,2.70572323,0.797185766,1.908537464,1.908537464,0
2014,2014-09-10,9,JUMO,119,twig,H,1.698601944,0.984985141,0.713616803,0.425116832,0.288499972
2014,2014-09-10,9,JUMO,120,leaf,CC,4.192074043,0.978966326,3.213107717,2.121001421,1.092106296
2014,2014-09-10,9,JUMO,120,twig,CC,2.268531358,0.758026281,1.510505077,0.504790653,1.005714425
2014,2014-09-10,9,JUMO,121,leaf,H,4.595065879,0.95255664,3.642509239,2.394583899,1.24792534
2014,2014-09-10,9,JUMO,121,twig,H,1.206270511,0.494963825,0.711306687,0.629639334,0.081667353
2014,2014-09-10,9,JUMO,122,leaf,A,4.660498494,1.164784257,3.495714237,2.950790126,0.544924111
2014,2014-09-10,9,JUMO,122,twig,A,1.140832829,0.19280244,0.94803039,0.745387453,0.202642937
2014,2014-09-10,9,JUMO,123,leaf,A,4.45007216,1.835545662,2.614526498,2.069588173,0.544938326
2014,2014-09-10,9,JUMO,123,twig,A,1.222609513,0.290058534,0.932550979,0.786489207,0.146061773
2014,2014-09-10,9,JUMO,124,leaf,A,4.096236909,2.139154401,1.957082508,1.957082508,0
2014,2014-09-10,9,JUMO,124,twig,A,1.75408122,1.011761733,0.742319487,0,0.742319487
2014,2014-09-10,9,JUMO,125,leaf,H,3.586203786,1.429376583,2.156827203,2.021727128,0.135100076
2014,2014-09-10,9,JUMO,125,twig,H,1.251868111,0.083437872,1.168430239,0.965841791,0.202588449
2014,2014-09-10,9,JUMO,126,leaf,CC,3.496088569,1.006773594,2.489314975,2.482488208,0.006826767
2014,2014-09-10,9,JUMO,126,twig,CC,3.523143476,1.521627815,2.001515662,0.911233226,1.090282436
2014,2014-09-10,9,JUMO,127,leaf,CC,3.342336084,0.661075264,2.68126082,2.411581551,0.26967927
2014,2014-09-10,9,JUMO,127,twig,CC,1.110737273,0.478660935,0.632076338,0.334463928,0.297612411
2014,2014-09-10,9,JUMO,128,leaf,CC,4.15572586,1.310693961,2.8450319,2.670199715,0.174832185
2014,2014-09-10,9,JUMO,128,twig,CC,1.778028518,0.22446735,1.553561168,1.120955629,0.432605539
2014,2014-09-10,9,JUMO,129,leaf,CC,3.695492336,0.850409983,2.845082353,2.429096614,0.41598574
2014,2014-09-10,9,JUMO,129,twig,CC,1.384246157,0.811199135,0.573047022,0.177287037,0.395759986
2014,2014-09-10,9,JUMO,130,leaf,CC,4.909850902,1.542954417,3.366896486,2.856588071,0.510308415
2014,2014-09-10,9,JUMO,130,twig,CC,1.826408043,0.909509486,0.916898557,0.633219098,0.28367946
2014,2014-09-10,9,JUMO,131,leaf,A,3.628854512,1.346620921,2.282233592,2.099224068,0.183009524
2014,2014-09-10,9,JUMO,131,twig,A,1.57839939,0.497506409,1.080892981,0.579006039,0.501886942
2014,2014-09-10,9,JUMO,NATE,leaf,A,3.259570622,0.843121023,2.416449599,2.026978293,0.389471306
2014,2014-09-10,9,JUMO,NATE,twig,A,1.824992852,0.873160524,0.951832328,0.41894295,0.532889378
2014,2014-09-10,9,PIED,1,leaf,CC,4.914771258,0.41251073,4.502260528,2.362414234,2.139846294
2014,2014-09-10,9,PIED,1,twig,CC,5.399675418,0.415634628,4.98404079,2.724913025,2.259127765
2014,2014-09-10,9,PIED,10,leaf,D,5.939196143,1.789237294,4.149958849,2.629733378,1.520225471
2014,2014-09-10,9,PIED,10,twig,D,7.980137983,1.457003628,6.523134356,3.962308157,2.560826199
2014,2014-09-10,9,PIED,11,leaf,D,5.663605337,1.213400342,4.450204995,3.274421669,1.175783326
2014,2014-09-10,9,PIED,11,twig,D,4.114062721,1.023274383,3.090788339,2.037006776,1.053781563
2014,2014-09-10,9,PIED,13,leaf,HD,3.34405049,0.183948712,3.160101779,2.567927632,0.592174147
2014,2014-09-10,9,PIED,13,twig,HD,2.881129761,0.485863435,2.395266326,1.431914424,0.963351902
2014,2014-09-10,9,PIED,14,leaf,D,4.374314897,0.632485278,3.741829619,2.268988405,1.472841214
2014,2014-09-10,9,PIED,14,twig,D,6.266373533,1.09576359,5.170609944,2.979492031,2.191117913
2014,2014-09-10,9,PIED,15,leaf,D,6.861818394,2.026556598,4.835261796,3.897329745,0.937932051
2014,2014-09-10,9,PIED,15,twig,D,5.515424243,0.924918561,4.590505682,2.669077652,1.921428031
2014,2014-09-10,9,PIED,16,leaf,H,4.927877094,0.000978444,4.92689865,2.604598571,2.322300079
2014,2014-09-10,9,PIED,16,twig,H,6.74741154,1.684035177,5.063376363,3.42658684,1.636789523
2014,2014-09-10,9,PIED,17,leaf,H,NA,NA,NA,NA,NA
2014,2014-09-10,9,PIED,17,twig,H,7.057260194,2.28311705,4.774143144,2.69045262,2.083690524
2014,2014-09-10,9,PIED,18,leaf,HD,2.616826249,0.013922887,2.602903362,2.084556122,0.51834724
2014,2014-09-10,9,PIED,18,twig,HD,5.956117292,2.442196932,3.51392036,1.854747222,1.659173138
2014,2014-09-10,9,PIED,2,leaf,A,6.002158833,1.347122475,4.655036359,2.035762637,2.619273722
2014,2014-09-10,9,PIED,2,twig,A,6.134862357,0.037785428,6.097076929,3.691781102,2.405295828
2014,2014-09-10,9,PIED,20,leaf,CC,5.633196005,1.227209271,4.405986734,2.85256476,1.553421974
2014,2014-09-10,9,PIED,20,twig,CC,7.477938975,1.759318332,5.718620643,3.933903661,1.784716983
2014,2014-09-10,9,PIED,21,leaf,H,5.034358901,1.001497003,4.032861898,2.011637497,2.021224402
2014,2014-09-10,9,PIED,21,twig,H,4.84361249,0.132661444,4.710951046,2.809227986,1.901723061
2014,2014-09-10,9,PIED,22,leaf,A,5.633918813,1.288958701,4.344960112,3.086916764,1.258043348
2014,2014-09-10,9,PIED,22,twig,A,7.347472598,1.988751082,5.358721517,3.271239556,2.087481961
2014,2014-09-10,9,PIED,23,leaf,CC,6.961334158,1.101131395,5.860202763,3.637213515,2.222989249
2014,2014-09-10,9,PIED,23,twig,CC,8.637121801,1.187935554,7.449186247,4.598441898,2.850744349
2014,2014-09-10,9,PIED,24,leaf,A,4.777290831,0.866538789,3.910752043,3.202992542,0.707759501
2014,2014-09-10,9,PIED,24,twig,A,NA,NA,NA,NA,1.451462339
2014,2014-09-10,9,PIED,25,leaf,H,3.3167686,0,3.3167686,2.985085049,0.331683551
2014,2014-09-10,9,PIED,25,twig,H,4.406124031,0,4.406124031,2.375256959,2.030867072
2014,2014-09-10,9,PIED,26,leaf,H,3.536124451,0,3.536124451,2.459026987,1.077097464
2014,2014-09-10,9,PIED,26,twig,H,6.973392557,1.257160295,5.716232262,4.171167802,1.545064461
2014,2014-09-10,9,PIED,27,leaf,A,5.723673419,1.433136463,4.290536956,2.654833775,1.635703181
2014,2014-09-10,9,PIED,27,twig,A,6.22286662,1.188040749,5.034825871,2.731830385,2.302995486
2014,2014-09-10,9,PIED,28,leaf,A,4.940928615,0,4.940928615,3.593088011,1.347840604
2014,2014-09-10,9,PIED,28,twig,A,5.239592974,0.285703957,4.953889017,3.067463877,1.886425141
2014,2014-09-10,9,PIED,29,leaf,H,7.095233141,2.646682355,4.448550786,3.033075746,1.415475041
2014,2014-09-10,9,PIED,29,twig,H,5.975833731,0.760643986,5.215189746,2.921750771,2.293438975
2014,2014-09-10,9,PIED,3,twig,HD,5.740676163,1.618287254,4.122388909,2.887103157,1.235285752
2014,2014-09-10,9,PIED,30,leaf,A,5.659593715,1.892599069,3.766994647,1.789606749,1.977387898
2014,2014-09-10,9,PIED,30,twig,A,5.895047179,1.663093253,4.231953926,2.123016927,2.108936999
2014,2014-09-10,9,PIED,31,leaf,CC,13.22168355,8.238652874,4.983030677,1.558252502,3.424778175
2014,2014-09-10,9,PIED,31,twig,CC,7.705376269,2.732241376,4.973134893,3.350648365,1.622486528
2014,2014-09-10,9,PIED,32,leaf,CC,7.812682522,3.701829311,4.110853211,2.905243386,1.205609825
2014,2014-09-10,9,PIED,32,twig,CC,7.984192216,2.546812721,5.437379495,2.29650672,3.140872775
2014,2014-09-10,9,PIED,4,leaf,D,5.451892783,1.589032799,3.862859984,3.062100642,0.800759342
2014,2014-09-10,9,PIED,4,twig,D,5.935452554,1.795647822,4.139804733,2.374716298,1.765088435
2014,2014-09-10,9,PIED,5,leaf,D,5.442808998,1.633133163,3.809675835,2.332580491,1.477095344
2014,2014-09-10,9,PIED,5,twig,D,4.896370164,1.525795982,3.370574182,1.865119171,1.505455011
2014,2014-09-10,9,PIED,6,leaf,D,7.570393001,3.684433363,3.885959638,3.425386861,0.460572778
2014,2014-09-10,9,PIED,6,twig,D,9.39080324,4.463927119,4.926876121,2.314912249,2.611963872
2014,2014-09-10,9,PIED,7,leaf,HD,5.530446356,1.443905374,4.086540982,3.416651821,0.669889162
2014,2014-09-10,9,PIED,7,twig,HD,5.859088668,1.118164203,4.740924465,2.709399086,2.031525379
2014,2014-09-10,9,PIED,8,leaf,HD,3.942666857,1.038887136,2.903779721,2.384267663,0.519512058
2014,2014-09-10,9,PIED,8,twig,HD,3.763784851,0.262846705,3.500938147,2.083668748,1.417269399
2014,2014-09-10,9,PIED,9,leaf,D,4.98498527,1.290946559,3.694038711,2.296171472,1.397867239
2014,2014-09-10,9,PIED,9,twig,D,5.84756782,1.581051338,4.266516482,2.265640105,2.000876378
2014,2014-10-29,10,JUMO,101,leaf,A,5.067587709,0.49552765,4.57206006,0,4.57206006
2014,2014-10-29,10,JUMO,101,twig,A,2.125262486,0.692332298,1.432930189,1.037517915,0.395412274
2014,2014-10-29,10,JUMO,102,leaf,A,5.599296513,1.625161682,3.974134831,2.080928413,1.893206418
2014,2014-10-29,10,JUMO,102,twig,A,2.50408226,0.824170496,1.679911764,0.094002265,1.585909499
2014,2014-10-29,10,JUMO,103,leaf,D,4.973797911,0.866159514,4.107638397,0,4.107638397
2014,2014-10-29,10,JUMO,103,twig,D,2.214555273,0.675477375,1.539077898,0.978666523,0.560411375
2014,2014-10-29,10,JUMO,104,leaf,D,3.343432908,0.35959161,2.983841298,1.999866523,0.983974775
2014,2014-10-29,10,JUMO,104,twig,D,2.195866415,0.373756461,1.822109955,0.972977542,0.849132413
2014,2014-10-29,10,JUMO,105,leaf,HD,NA,NA,3.420029458,2.865849512,0.554179946
2014,2014-10-29,10,JUMO,105,twig,HD,2.803436315,0.868065073,1.935371242,0.281801679,1.653569563
2014,2014-10-29,10,JUMO,106,leaf,D,4.668835603,0.992351762,3.676483841,0.119201209,3.557282632
2014,2014-10-29,10,JUMO,106,twig,D,2.753743721,0.401445941,2.35229778,0.531921297,1.820376483
2014,2014-10-29,10,JUMO,107,leaf,HD,NA,NA,4.474226733,2.218936568,2.255290165
2014,2014-10-29,10,JUMO,107,twig,HD,2.605635947,0.754751666,1.850884281,0.755100482,1.095783799
