Year,Date,DOY,Tree_ID,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Notes
2016,2016-05-24,145,J124,5859.3,0,3.4,0.027,179.8,0.76,2.14,19.41,4.44,1.76,1,3.53,20.05,19.41,20.12,400.5,392.3,-0.132,1.545,-0.44,5.14,199.5,1499.3,0.15,78.28,27.31,0.085,1,-0.22,2.74,1,0,0.16,111115,0.45,0.001,292.6,293.2,239.9,2.11,2.26,28.9,27.36,19.73,2.31,0.027,0.121,2.19,0.017,14.07,0.458,4.62,391,0,
2016,2016-05-24,145,J125,7010,0,3.34,0.023,146.6,0.74,2.48,21.58,4.12,1.83,1,3.66,20.6,21.58,20.13,399.9,392.4,-0.159,1.37,-0.511,4.41,199.5,1500.8,0.16,78.29,27.31,0.085,0.67,-0.22,2.74,1,0,0.16,111115,0.484,0.001,294.7,293.8,240.1,1.87,2.59,33.04,31.67,21.09,2.51,0.023,0.107,2.4,0.014,11.47,0.374,3.08,391.2,0,
2016,2016-05-24,145,J131,7711,0,1.85,0.017,209.8,0.5,2.24,19.65,3.28,2.02,1,4.04,20.07,19.65,20.12,400.7,397.4,-0.147,0.667,-0.488,2.22,199.5,1498.9,0.1,78.3,27.31,0.085,1,-0.22,2.74,1,0,0.16,111115,0.609,0,292.8,293.2,239.8,1.94,2.3,29.34,28.67,19.86,2.33,0.017,0.052,2.27,0.011,16.42,0.528,1.21,396.7,0,
2016,2016-05-24,145,Jnate,5726.7,0,6.04,0.06,203.6,1.5,1.97,19.88,7.2,1.42,1,2.84,20.25,19.88,20.06,399.8,380,0.081,4.562,0.268,14.98,200.1,1499,0,78.29,18.2,0.717,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2016,2016-05-24,145,P002,3479.1,0,5.69,0.061,216.9,1.36,1.75,18.43,7.19,1.16,1,2.32,19.75,18.43,20.04,401.3,379.1,0,4.852,0.001,16.44,200.5,1499.5,0.13,78.27,60.91,3.089,1,-0.22,2.74,1,0,0.16,111115,0.279,0.001,291.6,292.9,239.9,2.76,2.13,27.19,22.34,19.09,2.22,0.06,0.38,1.84,0.038,16.98,0.572,18.66,375.8,0.003,
2016,2016-05-24,145,P003,8248.1,0,1.66,0.017,220.9,0.54,2.48,21.8,6.88,1.23,1,2.45,20.93,21.8,20.03,400.1,393.6,-0.029,1.835,-0.093,5.78,200.5,1499.1,0.15,78.29,63.8,2.528,1,-0.22,2.74,1,0,0.16,111115,0.291,0.001,295,294.1,239.9,2.78,2.62,33.48,31.65,21.37,2.55,0.017,0.144,2.41,0.011,17.29,0.561,4.44,392.7,0,
2016,2016-05-24,145,P005,6747.2,0,2.24,0.022,215.4,0.6,2.1,19.27,6.31,1.35,1,2.7,20.02,19.27,20.03,399.6,391.8,-0.017,1.859,-0.056,6.2,200.5,1500.5,0.21,78.28,62.62,2.512,1,-0.22,2.74,1,0,0.16,111115,0.318,0.001,292.4,293.2,240.1,2.77,2.24,28.64,26.78,19.64,2.29,0.022,0.146,2.15,0.014,16.86,0.55,5.81,390.7,0,
2016,2016-05-24,145,P006,7488.2,0,1.87,0.021,232.3,0.58,2.17,19.92,7.31,1.13,1,2.26,20.18,19.92,20.03,399.5,391.9,-0.014,2.088,-0.045,6.89,200.5,1500.1,0.14,78.29,62.21,2.565,1,-0.22,2.74,1,0,0.16,111115,0.274,0.001,293.1,293.3,240,3.15,2.34,29.84,27.75,20.05,2.35,0.02,0.163,2.19,0.013,18.18,0.593,6.35,390.8,0,
2016,2016-05-24,145,P007,1133.5,0,2.05,0.013,130.3,0.49,2.84,23.81,6.92,1.22,1,2.44,24.54,23.81,25.17,399.6,391.8,-0.11,1.59,-0.279,4.02,200,1498.9,0.16,78.26,11.72,0.75,1,-0.22,2.74,1,0,0.16,111115,0.289,0,297,297.7,239.8,3.06,2.96,37.84,36.25,24.17,3.03,0.013,0.124,2.9,0.008,10.2,0.333,2.81,390.7,0,
2016,2016-05-24,145,P008,5158.9,0,2.64,0.021,171.7,0.64,2.39,21.36,6.73,1.26,1,2.52,20.68,21.36,20.03,400,390.3,-0.028,2.114,-0.088,6.76,200.5,1498.8,0.12,78.28,62.94,2.584,1,-0.22,2.74,1,0,0.16,111115,0.298,0.001,294.5,293.8,239.8,2.7,2.55,32.6,30.48,21.02,2.5,0.021,0.165,2.33,0.013,13.44,0.44,5.61,388.9,0,
2016,2016-05-24,145,P010,3378,0,1.3,0.015,239.3,0.44,2.3,20.83,7.1,1.18,1,2.36,20.57,20.83,20.09,399.9,394.7,0.536,2.109,1.725,6.79,200,1500.9,0.02,78.26,12.22,0.8,1,-0.22,2.74,1,0,0.16,111115,0.282,0,294,293.7,240.1,3.04,2.47,31.56,29.45,20.7,2.45,0.015,0.165,2.29,0.009,18.73,0.606,5.68,393.9,0,
2016,2016-05-24,145,P011,3930.5,0,1.35,0.008,100.1,0.23,2.34,20.75,6.39,1.33,1,2.67,20.33,20.75,20.08,399.9,395.2,0.812,1.552,2.652,5.07,200,1499.1,0.11,78.27,11.84,0.746,1,-0.22,2.74,1,0,0.16,111115,0.313,0,293.9,293.5,239.8,2.83,2.46,31.41,29.86,20.54,2.43,0.008,0.121,2.31,0.005,7.84,0.253,3.62,394.6,0,
2016,2016-05-24,145,P013,4557.5,0,0.52,0.005,230.1,0.17,2.39,21.22,6.98,1.2,1,2.41,20.63,21.22,20.09,399.6,397.5,1.173,1.767,3.762,5.67,200,1501.2,0.22,78.27,12.51,0.797,1,-0.22,2.74,1,0,0.16,111115,0.286,0,294.4,293.8,240.2,3.1,2.53,32.33,30.56,20.93,2.49,0.005,0.138,2.35,0.003,18.01,0.579,4.05,397.3,0,
2016,2016-05-24,145,P014,5068.5,0,1.83,0.012,133.8,0.34,2.2,20.35,5.54,1.52,1,3.04,20.26,20.35,20.09,399.4,394,1.644,2.572,5.396,8.44,200,1501.4,0.11,78.28,11.56,0.807,1,-0.22,2.74,1,0,0.16,111115,0.361,0,293.5,293.4,240.2,2.52,2.4,30.64,28.07,20.31,2.39,0.012,0.201,2.19,0.007,10.47,0.339,7.21,393.2,0,
2016,2016-05-24,145,P016,6255.4,0,0.89,0.005,123.4,0.18,2.48,21.18,7.05,1.42,1,2.84,20.76,21.18,20.03,399.6,396.7,0.05,0.577,0.16,1.83,200.1,1499,0,78.3,18.2,0.717,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2016,2016-05-24,145,P021,2295.5,0,4.4,0.033,152.8,0.97,2.33,21.53,6.74,1.26,1,2.52,20.59,21.53,20.03,400.1,384,-0.073,3.197,-0.236,10.28,200.1,1499.5,0.16,78.3,2.15,0.016,1,-0.22,2.74,1,0,0.16,111115,0.297,0.001,294.7,293.7,239.9,2.47,2.58,32.92,29.73,21.06,2.51,0.032,0.25,2.25,0.02,11.97,0.398,9.22,381.7,0.001,
2016,2016-05-24,145,P022,1426.9,0,6.14,0.057,195.6,1.29,1.77,17.96,6.04,1.41,1,2.82,19.4,17.96,20.04,400.8,380.8,-0.09,3.78,-0.311,13.09,200.2,1499.7,0.19,78.29,0.34,-0.055,1,-0.22,2.74,1,0,0.16,111115,0.331,0.001,291.1,292.6,240,2.39,2.07,26.39,22.61,18.68,2.16,0.056,0.296,1.87,0.035,15.31,0.514,14.74,377.9,0.002,
2016,2016-05-24,145,P025,4171.1,0,2.13,0.019,200.9,0.62,2.51,21.6,3.5,1.97,1,3.94,20.56,21.6,20.02,400,395.8,-0.061,1.022,-0.196,3.29,200.1,1499,0.23,78.3,1.47,0.025,1,-0.22,2.74,1,0,0.16,111115,0.572,0.001,294.8,293.7,239.8,1.79,2.59,33.08,32.06,21.08,2.51,0.019,0.08,2.43,0.012,15.73,0.507,1.88,395.1,0,
2016,2016-05-24,145,P026,4891.7,0,0.89,0.015,283.3,0.48,2.52,21.62,4.17,1.82,1,3.64,20.62,21.62,20.03,399.8,397.6,-0.058,0.951,-0.185,3.05,200.1,1500.3,0.12,78.31,1.49,0.032,1,-0.22,2.74,1,0,0.16,111115,0.48,0,294.8,293.8,240.1,1.98,2.59,33.11,32.16,21.12,2.51,0.015,0.074,2.44,0.009,22.18,0.712,1.59,397.2,0,
2016,2016-05-24,145,P027,3423.2,0,5.93,0.051,182.4,1.13,1.74,17.33,5.82,1.46,1,2.92,19.49,17.33,20.14,400.1,381.5,-0.125,3.156,-0.429,10.86,199.6,1499.4,0.22,78.27,24.31,0.044,1,-0.22,2.74,1,0,0.16,111115,0.343,0.001,290.5,292.6,239.9,2.49,1.99,25.36,22.21,18.41,2.13,0.05,0.247,1.88,0.031,14.27,0.478,12.7,378.8,0.002,
2016,2016-05-24,145,P028,3924.7,0,2.78,0.03,222.3,0.66,1.77,17.34,8.73,0.82,1,1.64,16.96,17.34,16.61,399.5,386.3,-0.134,2.768,-0.541,11.17,199.6,449.6,0.13,78.27,26.2,0.08,1,-0.22,2.74,1,0,0.16,111115,0.229,0.001,290.5,290.1,71.9,0.73,1.99,25.38,22.62,17.15,1.96,0.029,0.217,1.75,0.018,17.4,0.576,11.23,384,0.001,
2016,2016-05-24,145,P029,5632.7,0,5.93,0.048,167.4,1.37,2.24,21.33,5.89,1.44,1,2.89,20.57,21.33,20.02,400.2,381.2,-0.058,3.961,-0.188,12.76,200.2,1499.3,0.08,78.32,1.85,-0.012,1,-0.22,2.74,1,0,0.16,111115,0.34,0.001,294.5,293.7,239.9,2.01,2.55,32.53,28.57,20.95,2.49,0.047,0.31,2.18,0.03,13.11,0.439,12,378.4,0.002,
2016,2016-05-24,145,P030,6450.3,0,2.62,0.022,189.1,0.69,2.4,21.19,4.78,1.69,1,3.37,20.44,21.19,20.02,400.5,393.6,-0.042,1.595,-0.137,5.18,200.1,1498.7,0.14,78.33,2.49,0.049,1,-0.22,2.74,1,0,0.16,111115,0.418,0.001,294.3,293.6,239.8,2.06,2.52,32.23,30.64,20.81,2.47,0.022,0.125,2.34,0.014,14.81,0.48,3.94,392.6,0,
2016,2016-06-22,174,J101,9142.6,0,5.06,0.043,179.3,1.84,3.35,27.16,3.44,1.98,1,3.97,25.84,27.16,25.07,400.3,390.4,0.13,3.289,0.307,7.76,200,1499.5,0.2,78.86,14.51,0.152,1,-0.22,2.74,1,0,0.16,111115,0.582,0.002,300.3,299,239.9,1.26,3.61,45.83,42.54,26.5,3.48,0.042,0.259,3.22,0.026,14.14,0.459,5.86,388.7,0.001,
2016,2016-06-22,174,J102,9566.5,0,3.23,0.026,169.7,1.18,3.57,27.69,3.11,2.06,1,4.11,25.86,27.69,25.07,400,394.3,0.125,1.951,0.294,4.6,200,1500.6,0.06,78.86,15.32,0.198,1,-0.22,2.74,1,0,0.16,111115,0.644,0.001,300.8,299,240.1,1.42,3.73,47.27,45.31,26.77,3.53,0.025,0.154,3.38,0.016,13.38,0.43,2.32,393.2,0,
2016,2016-06-22,174,J103,3826.6,0,3.08,0.028,198.7,1.11,3.07,25.32,3.86,1.89,1,3.78,25.32,25.32,25.08,401,394.2,0.086,2.215,0.208,5.39,200.5,1500.5,0.09,78.86,77.81,2.812,1,-0.22,2.74,1,0,0.16,111115,0.519,0.001,298.5,298.5,240.1,1.76,3.24,41.1,38.88,25.32,3.24,0.028,0.175,3.07,0.017,15.67,0.504,4.01,393.1,0,
2016,2016-06-22,174,J104,4167,0,4.28,0.047,226,1.86,3.07,25.69,3.23,2.03,1,4.06,25.46,25.69,25.08,400.1,392.1,0.084,3.068,0.204,7.4,200.4,1500.7,0.16,78.86,78.49,3.02,1,-0.22,2.74,1,0,0.16,111115,0.621,0.002,298.8,298.6,240.1,1.34,3.31,42.01,38.94,25.58,3.29,0.047,0.242,3.05,0.029,17.82,0.576,6.26,390.7,0.001,
2016,2016-06-22,174,J105,5436.1,0,4.69,0.044,196.3,1.76,3.12,26.34,4.57,1.73,1,3.47,25.68,26.34,25.08,399.5,387.3,0.105,4.108,0.25,9.79,200.4,1499.3,0.09,78.87,76.66,3.212,1,-0.22,2.74,1,0,0.16,111115,0.439,0.002,299.5,298.8,239.9,1.53,3.44,43.65,39.54,26.01,3.38,0.044,0.324,3.05,0.027,15.48,0.507,8.36,385.4,0.001,
2016,2016-06-22,174,J106,6315.4,0,2.78,0.036,249,1.59,3.43,26.86,1.73,2.36,1,4.72,25.81,26.86,25.07,399.8,396.9,0.116,1.482,0.274,3.5,200.4,1499.4,0.15,78.88,78.62,2.641,0.97,-0.22,2.74,1,0,0.16,111115,1.161,0.002,300,299,239.9,1.19,3.55,45.01,43.52,26.34,3.44,0.036,0.117,3.32,0.022,19.64,0.627,1.74,396.1,0,
2016,2016-06-22,174,J107,6738.4,0,3.29,0.039,238.1,1.78,3.51,27.4,2.11,2.28,1,4.55,26.03,27.4,25.08,399.8,395.7,0.129,1.997,0.301,4.66,200.4,1500.1,0.15,78.87,79.37,2.795,1,-0.22,2.74,1,0,0.16,111115,0.952,0.002,300.5,299.2,240,1.13,3.66,46.45,44.45,26.71,3.52,0.039,0.158,3.36,0.024,18.78,0.602,2.77,394.7,0,
2016,2016-06-22,174,J108,9871.3,0,1.07,0.017,271.1,0.88,3.93,29.03,2.16,2.26,1,4.53,26.26,29.03,25.06,400.1,398.6,0.254,1.196,0.584,2.75,200.5,1499.5,0.16,78.89,83.48,2.614,1,-0.22,2.74,1,0,0.16,111115,0.93,0.001,302.2,299.4,239.9,1.32,4.03,51.07,49.87,27.65,3.72,0.017,0.094,3.62,0.011,21.39,0.68,0.1,398.3,0,
2016,2016-06-22,174,J110,8181.2,0,1.47,0.022,266.9,0.99,3.43,27.06,3.75,1.91,1,3.83,25.99,27.06,25.06,399.2,395.7,0.234,2.084,0.548,4.87,200.4,1500.7,0.18,78.89,79.63,2.831,1,-0.22,2.74,1,0,0.16,111115,0.535,0.001,300.2,299.1,240.1,1.67,3.59,45.54,43.46,26.53,3.48,0.022,0.164,3.32,0.014,21.05,0.674,2.82,395.2,0,
2016,2016-06-22,174,J111,3993.8,0,4.62,0.029,113.6,1.12,3.02,25.25,4.72,1.7,1,3.4,25.14,25.25,25.09,399.6,387.7,0.004,2.633,0.009,6.48,200.1,1499.8,0.09,78.84,10.27,-0.031,1,-0.22,2.74,1,0,0.16,111115,0.424,0.001,298.4,298.3,240,1.91,3.23,40.93,38.3,25.19,3.22,0.029,0.208,3.01,0.018,8.96,0.293,5.15,385.9,0.001,
2016,2016-06-22,174,J112,2845.7,0,2.23,0.017,163.1,0.63,2.89,24.35,6.86,1.23,1,2.46,24.89,24.35,25.09,399.8,391.3,-0.019,2.141,-0.049,5.34,200.1,1499.3,0.12,78.83,10.27,-0.031,1,-0.22,2.74,1,0,0.16,111115,0.292,0.001,297.5,298,239.9,2.92,3.06,38.8,36.66,24.62,3.11,0.017,0.169,2.94,0.011,12.86,0.417,4.2,390.1,0,
2016,2016-06-22,174,J113,3614.9,0,3.55,0.022,116.7,0.85,2.97,24.84,5.38,1.56,1,3.11,25.08,24.84,25.09,399.8,389.4,-0.005,2.273,-0.013,5.61,200.1,1499,0.13,78.83,10.27,-0.031,0.97,-0.22,2.74,1,0,0.16,111115,0.372,0.001,298,298.2,239.8,2.24,3.15,39.96,37.69,24.96,3.17,0.022,0.179,2.99,0.014,9.2,0.3,4.33,387.9,0,
2016,2016-06-22,174,J114,4397.2,0,3.61,0.017,33.4,0.73,3.36,26.51,3.81,1.9,1,3.8,25.61,26.51,25.08,400,392.6,0.057,1.448,0.136,3.46,200,1499.3,0.06,78.84,10.27,-0.031,1,-0.22,2.74,1,0,0.16,111115,0.525,0.001,299.7,298.8,239.9,1.81,3.48,44.11,42.66,26.06,3.39,0.017,0.114,3.27,0.01,2.63,0.085,1.46,391.3,0,
2016,2016-06-22,174,J115,4696.1,0,1.85,0.015,172.8,0.72,3.73,28.25,3.88,1.89,1,3.77,25.96,28.25,25.08,399.6,395.5,0.11,1.499,0.258,3.51,200,1499.3,0.13,78.84,13.42,0.109,1,-0.22,2.74,1,0,0.16,111115,0.516,0.001,301.4,299.1,239.9,1.67,3.85,48.83,47.33,27.1,3.6,0.015,0.118,3.48,0.009,13.63,0.437,0.96,394.8,0,
2016,2016-06-22,174,J116,5470.6,0,1.59,0.014,196.6,0.62,3.34,26.53,5.24,1.59,1,3.18,25.72,26.53,25.07,399.1,394.3,0.152,1.779,0.36,4.23,200,1501.1,0.09,78.85,14,0.115,1,-0.22,2.74,1,0,0.16,111115,0.382,0.001,299.7,298.9,240.2,2.18,3.48,44.15,42.38,26.13,3.4,0.014,0.14,3.26,0.009,15.51,0.499,2.22,393.6,0,
2016,2016-06-22,174,J117,6337.2,0,1.29,0.014,228,0.6,3.31,26.21,3.92,1.88,1,3.75,25.49,26.21,25.07,399.9,396.9,0.132,1.308,0.318,3.15,200,1500,0.08,78.85,13.44,0.11,1,-0.22,2.74,1,0,0.16,111115,0.51,0.001,299.4,298.6,240,1.9,3.42,43.33,42.02,25.85,3.34,0.014,0.103,3.24,0.009,17.98,0.574,1.17,396.5,0,
2016,2016-06-22,174,J118,6661.6,0,3.84,0.041,221.4,1.77,3.39,26.77,1.96,2.31,1,4.62,25.64,26.77,25.07,400.1,395.7,0.117,1.841,0.279,4.4,200,1500.1,0.25,78.85,13.39,0.095,1,-0.22,2.74,1,0,0.16,111115,1.023,0.002,299.9,298.8,240,1.14,3.53,44.79,42.95,26.21,3.42,0.04,0.145,3.27,0.025,17.46,0.56,2.67,394.6,0,
2016,2016-06-22,174,J119,7718.1,0,2.15,0.02,199.6,0.92,3.52,27.7,5.4,1.55,1,3.1,26.29,27.7,25.07,399.8,393,0.154,2.626,0.354,6.04,200,1498.6,0.09,78.87,15.33,0.144,1,-0.22,2.74,1,0,0.16,111115,0.37,0.001,300.9,299.4,239.8,2,3.73,47.28,44.66,26.99,3.58,0.02,0.207,3.37,0.013,15.74,0.508,3.76,392,0,
2016,2016-06-22,174,J120,3315.9,0,3.19,0.032,207.2,1.15,2.82,25.01,8.05,0.97,1,1.94,25.64,25.01,25.17,400,385.4,0.01,4.632,0.023,11.06,199.9,1500.2,0.08,78.89,23.12,0.993,1,-0.22,2.74,1,0,0.16,111115,0.249,0.001,298.2,298.8,240,3.2,3.18,40.32,35.69,25.32,3.24,0.032,0.365,2.88,0.02,16.34,0.538,10.93,383.2,0.001,
2016,2016-06-22,174,J121,7381.3,0,2.7,0.027,209.7,1.02,3,25.1,4.67,1.71,1,3.42,26.21,25.1,25.15,399.7,392.4,0.109,2.497,0.251,5.77,199.9,1501.4,0.14,78.93,25.31,1.03,1,-0.22,2.74,1,0,0.16,111115,0.428,0.001,298.3,299.4,240.2,2.09,3.2,40.53,38.04,25.66,3.31,0.026,0.197,3.11,0.016,16.55,0.534,4.84,391.4,0,
2016,2016-06-22,174,J122,5478.9,0,2.89,0.027,200.5,1.03,2.95,25.04,5.94,1.43,1,2.87,25.58,25.04,25.17,399.3,389.5,0.012,3.058,0.028,7.33,199.9,1501.1,0.16,78.9,25.03,0.975,1,-0.22,2.74,1,0,0.16,111115,0.337,0.001,298.2,298.7,240.2,2.36,3.19,40.39,37.33,25.31,3.24,0.027,0.241,3,0.017,15.82,0.515,6.41,388.2,0,
2016,2016-06-22,174,J123,10897.9,0,2.08,0.024,235.7,0.93,2.99,25.17,5.69,1.49,1,2.98,26.52,25.17,25.16,400.7,393.7,0.185,2.828,0.42,6.41,199.9,1498.8,0.09,78.91,27.24,1.099,0.87,-0.22,2.74,1,0,0.16,111115,0.351,0.001,298.3,299.7,239.8,2.44,3.21,40.72,37.89,25.85,3.34,0.024,0.223,3.12,0.015,18.6,0.599,5.64,392.7,0,
2016,2016-06-22,174,J124,2140.4,0,2.26,0.018,172.7,0.69,2.98,24.88,6.18,1.38,1,2.76,24.75,24.88,24.92,399.2,391.4,0.06,2.211,0.15,5.57,199.2,1498.8,0.04,78.88,22.9,0.409,1,-0.22,2.74,1,0,0.16,111115,0.322,0.001,298,297.9,239.8,2.52,3.16,40.02,37.81,24.82,3.15,0.018,0.174,2.97,0.011,13.62,0.441,4.12,390.3,0,
2016,2016-06-22,174,J125,2791.8,0,1.59,0.012,158.8,0.46,3.02,24.93,8.05,0.97,1,1.94,25.4,24.93,24.91,401.1,393.9,0.055,1.896,0.133,4.59,199.2,1500.8,0.03,78.89,23.49,0.277,1,-0.22,2.74,1,0,0.16,111115,0.247,0,298.1,298.5,240.1,3.68,3.17,40.13,38.23,25.16,3.21,0.012,0.15,3.06,0.007,12.53,0.403,3.27,392.8,0,
2016,2016-06-22,174,J126,3492.5,0,2.67,0.02,159.1,0.76,2.94,24.89,7.03,1.19,1,2.39,25.09,24.89,24.91,399.7,389.3,0.05,2.732,0.123,6.74,199.2,1501.1,0.05,78.89,22.99,0.434,1,-0.22,2.74,1,0,0.16,111115,0.283,0.001,298,298.2,240.2,2.87,3.16,40.04,37.31,24.99,3.18,0.02,0.216,2.96,0.013,12.55,0.409,5.58,387.8,0,
2016,2016-06-22,174,J127,3971.4,0,2.25,0.017,154.4,0.63,2.94,24.94,8.89,0.79,1,1.57,25.14,24.94,24.91,399.6,388.5,0.053,2.859,0.13,7.04,199.2,1499.7,0.04,78.9,22.88,0.405,1,-0.22,2.74,1,0,0.16,111115,0.224,0.001,298.1,298.3,240,4.14,3.17,40.16,37.3,25.04,3.19,0.017,0.226,2.96,0.01,12.18,0.398,6.08,386.5,0,
2016,2016-06-22,174,J128,1577.7,0,1.53,0.015,211.7,0.58,2.97,25.01,9.1,0.74,1,1.48,25.46,25.01,24.9,399.7,391.6,0.052,2.71,0.126,6.54,199.1,1501.4,0.14,78.91,23.4,0.392,1,-0.22,2.74,1,0,0.16,111115,0.219,0.001,298.2,298.6,240.2,4.44,3.18,40.31,37.6,25.23,3.22,0.015,0.214,3.01,0.009,16.7,0.541,5.65,390.2,0,
2016,2016-06-22,174,J129,1097.2,0,2.67,0.022,171,0.8,2.91,24.96,8.27,0.92,1,1.84,25.5,24.96,24.91,400.6,388.3,0.051,3.363,0.124,8.1,199.1,1498.6,0.06,78.9,23.58,0.403,1,-0.22,2.74,1,0,0.16,111115,0.241,0.001,298.1,298.6,239.8,3.58,3.17,40.2,36.83,25.23,3.22,0.021,0.265,2.96,0.013,13.49,0.44,7.4,386.3,0.001,
2016,2016-06-22,174,J130,2023.6,0,1.1,0.013,234.8,0.49,3.02,24.95,7.58,1.07,1,2.15,25.47,24.95,24.91,400.6,395.6,0.064,1.914,0.155,4.62,199.1,1499.4,0.15,78.9,23.32,0.422,1,-0.22,2.74,1,0,0.16,111115,0.263,0,298.1,298.6,239.9,3.37,3.17,40.18,38.27,25.21,3.22,0.012,0.151,3.07,0.008,18.53,0.594,3.28,394.9,0,
2016,2016-06-22,174,J131,3006.5,0,0.81,0.008,205.5,0.3,3.09,25.02,7.63,1.06,1,2.13,25.52,25.02,24.9,399.2,395.6,0.068,1.232,0.164,2.96,199.1,1499.8,0.11,78.91,22.27,0.377,1,-0.22,2.74,1,0,0.16,111115,0.261,0,298.2,298.7,240,3.52,3.18,40.34,39.11,25.27,3.23,0.008,0.097,3.13,0.005,16.22,0.52,1.35,395.1,0,
2016,2016-06-22,174,Jnate,5871.3,0,3.03,0.027,192,1.1,3.19,26,4.02,1.86,1,3.71,25.44,26,25.07,399.8,392.8,0.155,2.366,0.375,5.71,200,1500.6,0.33,78.86,13.44,0.11,1,-0.22,2.74,1,0,0.16,111115,0.498,0.001,299.1,298.6,240.1,1.73,3.37,42.79,40.42,25.72,3.32,0.027,0.187,3.13,0.017,15.14,0.489,4.04,391.7,0,
2016,2016-06-22,174,P001,3236.6,0,0.85,0.015,282.4,0.57,2.95,25.11,10.71,0.39,1,0.77,25.22,25.11,25.09,399.3,393.6,0.084,3.146,0.206,7.7,200.5,1499.8,0.05,78.86,77.88,3.035,1,-0.22,2.74,1,0,0.16,111115,0.187,0.001,298.3,298.4,240,6.89,3.2,40.59,37.45,25.16,3.21,0.015,0.248,2.96,0.009,22.27,0.718,7.52,392.1,0,
2016,2016-06-22,174,P002,8686.7,0,2.16,0.021,205.3,0.88,3.21,26.7,8.5,0.87,1,1.74,25.69,26.7,25.06,399.2,388.6,0.134,3.87,0.319,9.21,200,1499.7,0.2,78.86,14.98,0.143,1,-0.22,2.74,1,0,0.16,111115,0.235,0.001,299.9,298.8,240,3.36,3.52,44.59,40.72,26.19,3.41,0.021,0.305,3.11,0.013,16.19,0.528,7.55,386.9,0,
2016,2016-06-22,174,P003,4599.6,0,1.4,0.017,239.4,0.69,3.17,26.12,8.12,0.95,1,1.91,25.51,26.12,25.08,400,393.3,0.092,2.878,0.222,6.92,200.4,1500.2,0.09,78.87,79,2.981,1,-0.22,2.74,1,0,0.16,111115,0.247,0.001,299.3,298.7,240,3.34,3.4,43.08,40.2,25.81,3.34,0.017,0.227,3.11,0.01,18.88,0.609,5.33,392.3,0,
2016,2016-06-22,174,P004,5889,0,0.05,0.015,366.9,0.61,3.21,26.39,9.66,0.62,1,1.23,25.71,26.39,25.08,399.1,397.7,0.111,3.038,0.263,7.22,200.4,1500,0.2,78.88,77.77,3.047,1,-0.22,2.74,1,0,0.16,111115,0.208,0.001,299.5,298.9,240,4.74,3.45,43.76,40.73,26.05,3.38,0.015,0.24,3.14,0.009,28.94,0.923,5.84,397.7,0,
2016,2016-06-22,174,P005,10387.6,0,-0.29,0.007,430.9,0.37,3.86,28.67,4.75,1.7,1,3.39,26.34,28.67,25.06,400,400.4,0.26,1.135,0.595,2.6,200.5,1500.2,0.19,78.89,85.3,2.587,1,-0.22,2.74,1,0,0.16,111115,0.422,0,301.8,299.5,240,1.98,3.95,50.03,48.89,27.51,3.69,0.007,0.09,3.6,0.005,33.99,1.076,-0.08,400.5,0,
2016,2016-06-22,174,P006,7682.5,0,0.28,0.011,331.2,0.54,3.66,28.03,5.74,1.48,1,2.96,26.14,28.03,25.07,399.5,398.1,0.216,1.746,0.5,4.05,200.4,1499.1,0.13,78.89,79.27,2.77,1,-0.22,2.74,1,0,0.16,111115,0.349,0.001,301.2,299.3,239.9,2.21,3.8,48.18,46.43,27.08,3.6,0.011,0.138,3.46,0.007,26.13,0.832,1.53,398,0,
2016,2016-06-22,174,P007,7235.8,0,-0.08,0.005,396.2,0.22,3.58,27.47,10.56,0.42,1,0.84,26.14,27.47,25.07,399.3,399.2,0.174,1.312,0.403,3.04,200.4,1499.8,0.16,78.88,80.08,2.616,1,-0.22,2.74,1,0,0.16,111115,0.19,0,300.6,299.3,240,6.47,3.68,46.65,45.34,26.81,3.54,0.005,0.103,3.43,0.003,31.25,0.992,0.98,399.3,0,
2016,2016-06-22,174,P008,9289.3,0,-0.1,0.005,400.2,0.25,3.73,28.08,6.69,1.27,1,2.54,26.22,28.08,25.06,399.7,399.7,0.257,1.099,0.594,2.54,200.4,1500.2,0.19,78.89,83.28,2.586,1,-0.22,2.74,1,0,0.16,111115,0.299,0,301.2,299.4,240,2.69,3.81,48.32,47.22,27.15,3.61,0.005,0.087,3.52,0.003,31.58,1.001,0,399.7,0,
